Año,Trimestre,Provincia,Otros,Hasta 512 kbps,Entre 512 Kbps y 1 Mbps,Entre 1 Mbps y 6 Mbps,Entre 6 Mbps y 10 Mbps,Entre 20 Mbps y 30 Mbps,Entre 30 Mbps y 50 Mbps,Entre 50 Mbps y 100 Mbps,Entre 100 Mbps y 200 Mbps,Entre 200 Mbps y 500 Mbps,Más de 500 Mbps
2019.0,3.0,Misiones,14990.0,47.0,3927.0,453.0,41078.0,16107.0,12933.0,3447.0,0.0,270.0,0.0
2019.0,3.0,Neuquén,645.0,45.0,6459.0,6455.0,52253.0,16931.0,21026.0,6331.0,3.0,782.0,308.0
2019.0,3.0,Río Negro,17771.0,47.0,2043.0,4781.0,81845.0,10203.0,12089.0,3009.0,2.0,6.0,372.0
2019.0,3.0,Salta,7412.0,49.0,2845.0,1619.0,39596.0,11418.0,8796.0,3561.0,0.0,0.0,0.0
2019.0,3.0,San Juan,909.0,22.0,671.0,796.0,67019.0,41.0,81.0,47.0,0.0,0.0,0.0
2019.0,3.0,San Luis,36073.0,57.0,391.0,564.0,17788.0,62244.0,0.0,3.0,0.0,0.0,0.0
2019.0,3.0,Santa Cruz,540.0,28.0,5469.0,2346.0,23881.0,27.0,3.0,1.0,0.0,0.0,0.0
2019.0,3.0,Santa Fe,27895.0,640.0,22351.0,9928.0,218359.0,84333.0,69469.0,26048.0,510.0,1035.0,12.0
2019.0,3.0,Santiago Del Estero,35001.0,39.0,2773.0,1116.0,33497.0,86.0,676.0,1159.0,1.0,0.0,0.0
2019.0,3.0,Tierra Del Fuego,9678.0,6.0,119.0,0.0,32028.0,82.0,224.0,2.0,0.0,0.0,0.0
2019.0,3.0,Tucumán,0.0,16.0,3954.0,382.0,66504.0,843.0,3782.0,16603.0,0.0,0.0,0.0
2019.0,2.0,Buenos Aires,43438.0,199768.0,63051.0,25523.0,1394537.0,502309.0,849381.0,131594.0,15.0,4642.0,101.0
2019.0,2.0,Capital Federal,0.0,74.0,7005.0,1390.0,274002.0,296161.0,378205.0,93544.0,44.0,4145.0,47.0
2019.0,2.0,Catamarca,2151.0,34.0,1284.0,151.0,15239.0,34.0,10.0,0.0,0.0,0.0,0.0
2019.0,2.0,Chaco,1492.0,69.0,3376.0,485.0,36010.0,15348.0,6994.0,2741.0,0.0,169.0,0.0
2019.0,2.0,Chubut,4500.0,66.0,4017.0,3839.0,65128.0,74.0,164.0,1.0,0.0,0.0,0.0
2019.0,2.0,Córdoba,8938.0,81.0,22102.0,15376.0,219114.0,170167.0,48804.0,26346.0,23.0,872.0,0.0
2019.0,2.0,Corrientes,6080.0,10.0,6423.0,669.0,36344.0,11928.0,4571.0,2472.0,0.0,76.0,0.0
2019.0,2.0,Entre Ríos,17206.0,18.0,9944.0,2606.0,94042.0,24221.0,6650.0,3975.0,1.0,38.0,0.0
2019.0,2.0,Formosa,100.0,1110.0,2572.0,1515.0,22774.0,2639.0,1672.0,586.0,0.0,0.0,0.0
2019.0,2.0,Jujuy,21765.0,27.0,2539.0,4885.0,19749.0,27.0,303.0,2296.0,1.0,0.0,0.0
2019.0,2.0,La Pampa,2661.0,236.0,8324.0,6552.0,63819.0,1445.0,547.0,9.0,73.0,0.0,0.0
2019.0,2.0,La Rioja,0.0,9.0,926.0,2.0,38902.0,13.0,22.0,1276.0,0.0,0.0,0.0
2019.0,2.0,Mendoza,0.0,20.0,3006.0,5082.0,199599.0,1266.0,155.0,61.0,8.0,0.0,0.0
2019.0,2.0,Misiones,12206.0,47.0,4268.0,259.0,43468.0,18882.0,5407.0,2700.0,0.0,22.0,0.0
2019.0,2.0,Neuquén,422.0,302.0,3438.0,873.0,60503.0,21219.0,8827.0,5117.0,0.0,179.0,0.0
2019.0,2.0,Río Negro,18519.0,384.0,1653.0,4370.0,81697.0,12434.0,4658.0,2220.0,2.0,0.0,0.0
2019.0,2.0,Salta,7585.0,49.0,3309.0,1523.0,55780.0,14059.0,3948.0,2513.0,0.0,0.0,0.0
2019.0,2.0,San Juan,6119.0,22.0,221.0,0.0,60905.0,7.0,1.0,3.0,0.0,0.0,0.0
2019.0,2.0,San Luis,37977.0,57.0,114.0,0.0,16563.0,57238.0,0.0,3.0,0.0,0.0,0.0
2019.0,2.0,Santa Cruz,0.0,25.0,128.0,3.0,24814.0,28.0,3.0,1.0,0.0,0.0,0.0
2019.0,2.0,Santa Fe,22323.0,321.0,23528.0,9844.0,275179.0,100139.0,28994.0,20077.0,502.0,273.0,11.0
2019.0,2.0,Santiago Del Estero,34501.0,39.0,2912.0,1117.0,61071.0,108.0,214.0,990.0,1.0,0.0,0.0
2019.0,2.0,Tierra Del Fuego,0.0,6.0,123.0,0.0,41824.0,96.0,30.0,2.0,0.0,0.0,0.0
2019.0,2.0,Tucumán,0.0,16.0,4491.0,384.0,74173.0,628.0,1496.0,16898.0,0.0,0.0,0.0
2019.0,1.0,Buenos Aires,6369.0,162513.0,72296.0,38585.0,1391379.0,578236.0,606414.0,97099.0,879.0,0.0,0.0
2019.0,1.0,Capital Federal,0.0,74.0,7417.0,1423.0,282364.0,365719.0,212889.0,69990.0,578.0,0.0,0.0
2019.0,1.0,Catamarca,2151.0,34.0,1708.0,6.0,18755.0,29.0,7.0,0.0,0.0,0.0,0.0
2019.0,1.0,Chaco,1035.0,69.0,3801.0,486.0,38233.0,12393.0,4642.0,1726.0,0.0,0.0,0.0
2019.0,1.0,Chubut,0.0,66.0,3938.0,3377.0,67700.0,74.0,164.0,1.0,0.0,0.0,0.0
2019.0,1.0,Córdoba,6806.0,81.0,20403.0,13585.0,229184.0,127973.0,32274.0,18411.0,23.0,0.0,0.0
2019.0,1.0,Corrientes,0.0,10.0,6470.0,451.0,37951.0,9688.0,3568.0,1461.0,0.0,0.0,0.0
2019.0,1.0,Entre Ríos,12142.0,18.0,9217.0,2426.0,104587.0,18146.0,4949.0,2669.0,1.0,0.0,0.0
2019.0,1.0,Formosa,0.0,1110.0,3023.0,985.0,22100.0,2099.0,1446.0,208.0,0.0,0.0,0.0
2019.0,1.0,Jujuy,37162.0,27.0,2817.0,2542.0,28185.0,30.0,14.0,1126.0,1.0,0.0,0.0
2019.0,1.0,La Pampa,698.0,236.0,8327.0,6551.0,63987.0,1354.0,329.0,11.0,65.0,0.0,0.0
2019.0,1.0,La Rioja,0.0,9.0,1169.0,3.0,40282.0,17.0,5.0,864.0,0.0,0.0,0.0
2019.0,1.0,Mendoza,0.0,20.0,1786.0,4580.0,200803.0,121.0,114.0,11.0,5.0,0.0,0.0
2019.0,1.0,Misiones,7654.0,47.0,5946.0,163.0,45103.0,16552.0,3635.0,1532.0,0.0,0.0,0.0
2019.0,1.0,Neuquén,6105.0,1328.0,3055.0,845.0,51515.0,17144.0,7384.0,3633.0,0.0,0.0,0.0
2019.0,1.0,Río Negro,3719.0,384.0,1583.0,3991.0,80854.0,9594.0,3540.0,1507.0,2.0,0.0,0.0
2019.0,1.0,Salta,1.0,49.0,4232.0,1977.0,57267.0,10861.0,1286.0,956.0,0.0,0.0,0.0
2019.0,1.0,San Juan,560.0,22.0,229.0,0.0,62380.0,3.0,1.0,1.0,0.0,0.0,0.0
2019.0,1.0,San Luis,23577.0,57.0,120.0,0.0,21380.0,8.0,0.0,0.0,0.0,0.0,0.0
2019.0,1.0,Santa Cruz,0.0,25.0,128.0,3.0,21987.0,26.0,3.0,1.0,0.0,0.0,0.0
2019.0,1.0,Santa Fe,18591.0,333.0,29350.0,11800.0,284998.0,74583.0,22442.0,13550.0,502.0,0.0,0.0
2019.0,1.0,Santiago Del Estero,0.0,39.0,3372.0,1003.0,61892.0,85.0,36.0,458.0,0.0,0.0,0.0
2019.0,1.0,Tierra Del Fuego,0.0,6.0,131.0,0.0,38851.0,80.0,29.0,0.0,0.0,0.0,0.0
2019.0,1.0,Tucumán,0.0,16.0,5188.0,280.0,81960.0,847.0,377.0,14462.0,0.0,0.0,0.0
2018.0,4.0,Buenos Aires,19125.0,134673.0,73761.0,37528.0,1384935.0,950470.0,186357.0,77293.0,359.0,0.0,0.0
2018.0,4.0,Capital Federal,0.0,74.0,7388.0,1412.0,281869.0,437668.0,121584.0,64885.0,335.0,0.0,0.0
2018.0,4.0,Catamarca,2003.0,34.0,1669.0,6.0,17949.0,29.0,7.0,0.0,0.0,0.0,0.0
2018.0,4.0,Chaco,0.0,69.0,3405.0,486.0,35951.0,12393.0,4642.0,1726.0,0.0,0.0,0.0
2018.0,4.0,Chubut,1144.0,66.0,3917.0,3357.0,62704.0,623.0,164.0,1.0,0.0,0.0,0.0
2018.0,4.0,Córdoba,8903.0,81.0,24102.0,5490.0,222985.0,128062.0,30358.0,18420.0,22.0,0.0,0.0
2018.0,4.0,Corrientes,0.0,10.0,6438.0,451.0,36925.0,9688.0,3568.0,1461.0,0.0,0.0,0.0
2018.0,4.0,Entre Ríos,13693.0,18.0,8769.0,2220.0,92560.0,18146.0,4943.0,2669.0,0.0,0.0,0.0
2018.0,4.0,Formosa,0.0,1110.0,3074.0,1000.0,21962.0,2092.0,1446.0,208.0,0.0,0.0,0.0
2018.0,4.0,Jujuy,43573.0,27.0,2803.0,2542.0,28185.0,30.0,14.0,1126.0,1.0,0.0,0.0
2018.0,4.0,La Pampa,923.0,241.0,7727.0,6453.0,64055.0,1328.0,194.0,11.0,65.0,0.0,0.0
2018.0,4.0,La Rioja,3.0,9.0,1164.0,3.0,40282.0,17.0,5.0,864.0,0.0,0.0,0.0
2018.0,4.0,Mendoza,0.0,20.0,1463.0,4182.0,193268.0,29.0,115.0,5.0,2.0,0.0,0.0
2018.0,4.0,Misiones,0.0,47.0,5981.0,163.0,43104.0,16566.0,3635.0,1532.0,0.0,0.0,0.0
2018.0,4.0,Neuquén,6287.0,1328.0,3044.0,818.0,51495.0,17144.0,7384.0,3632.0,0.0,0.0,0.0
2018.0,4.0,Río Negro,3094.0,384.0,1225.0,4217.0,79195.0,9596.0,3534.0,1507.0,2.0,0.0,0.0
2018.0,4.0,Salta,0.0,49.0,3659.0,1858.0,56634.0,10861.0,1286.0,956.0,0.0,0.0,0.0
2018.0,4.0,San Juan,606.0,22.0,1465.0,0.0,59811.0,1.0,1.0,0.0,0.0,0.0,0.0
2018.0,4.0,San Luis,23635.0,57.0,109.0,0.0,19164.0,64.0,0.0,0.0,0.0,0.0,0.0
2018.0,4.0,Santa Cruz,531.0,25.0,115.0,143.0,22964.0,1.0,3.0,1.0,0.0,0.0,0.0
2018.0,4.0,Santa Fe,28450.0,335.0,31397.0,9830.0,266471.0,74440.0,22358.0,13560.0,501.0,0.0,0.0
2018.0,4.0,Santiago Del Estero,326.0,39.0,3250.0,1011.0,60336.0,77.0,29.0,454.0,0.0,0.0,0.0
2018.0,4.0,Tierra Del Fuego,0.0,6.0,27.0,0.0,29919.0,24.0,67.0,0.0,0.0,0.0,0.0
2018.0,4.0,Tucumán,92.0,16.0,5244.0,298.0,81791.0,847.0,377.0,14462.0,0.0,0.0,0.0
2018.0,3.0,Buenos Aires,120987.0,991.0,80459.0,44241.0,1401492.0,898916.0,175390.0,60547.0,359.0,0.0,0.0
2018.0,3.0,Capital Federal,0.0,73.0,8493.0,1504.0,286415.0,415036.0,113028.0,51676.0,335.0,0.0,0.0
2018.0,3.0,Catamarca,2004.0,34.0,1994.0,6.0,18469.0,34.0,7.0,0.0,0.0,0.0,0.0
2018.0,3.0,Chaco,1035.0,70.0,3503.0,225.0,35197.0,11085.0,4396.0,1271.0,0.0,0.0,0.0
2018.0,3.0,Chubut,1142.0,67.0,3951.0,3261.0,87835.0,623.0,164.0,0.0,0.0,0.0,0.0
2018.0,3.0,Córdoba,8996.0,81.0,24767.0,6466.0,218005.0,109344.0,25921.0,13902.0,20.0,0.0,0.0
2018.0,3.0,Corrientes,0.0,11.0,6754.0,1786.0,36575.0,8357.0,3329.0,1089.0,1.0,0.0,0.0
2018.0,3.0,Entre Ríos,546.0,18.0,9048.0,5629.0,90466.0,15111.0,4626.0,2157.0,3.0,0.0,0.0
2018.0,3.0,Formosa,8.0,1110.0,3365.0,875.0,21749.0,1729.0,1389.0,45.0,0.0,0.0,0.0
2018.0,3.0,Jujuy,38.0,345.0,3020.0,3.0,29045.0,39.0,10.0,612.0,1.0,0.0,0.0
2018.0,3.0,La Pampa,780.0,242.0,8417.0,6050.0,62457.0,1189.0,154.0,26.0,36.0,0.0,0.0
2018.0,3.0,La Rioja,3.0,9.0,1291.0,3.0,40644.0,20.0,2.0,337.0,0.0,0.0,0.0
2018.0,3.0,Mendoza,0.0,20.0,1525.0,2234.0,195891.0,37.0,115.0,2.0,2.0,0.0,0.0
2018.0,3.0,Misiones,0.0,48.0,5749.0,163.0,36902.0,14674.0,3368.0,1179.0,0.0,0.0,0.0
2018.0,3.0,Neuquén,6888.0,1396.0,2244.0,275.0,55547.0,15227.0,6924.0,2785.0,0.0,0.0,0.0
2018.0,3.0,Río Negro,3707.0,409.0,5221.0,2142.0,73787.0,8497.0,3196.0,1108.0,1.0,0.0,0.0
2018.0,3.0,Salta,0.0,116.0,3721.0,1847.0,59109.0,9238.0,227.0,261.0,0.0,0.0,0.0
2018.0,3.0,San Juan,112.0,22.0,1326.0,0.0,62525.0,3.0,1.0,0.0,0.0,0.0,0.0
2018.0,3.0,San Luis,1961.0,57.0,109.0,0.0,19170.0,65.0,0.0,0.0,0.0,0.0,0.0
2018.0,3.0,Santa Cruz,54.0,26.0,116.0,143.0,32672.0,1.0,3.0,0.0,0.0,0.0,0.0
2018.0,3.0,Santa Fe,16439.0,467.0,36786.0,10517.0,258694.0,62565.0,20146.0,10532.0,502.0,0.0,0.0
2018.0,3.0,Santiago Del Estero,258.0,41.0,2550.0,959.0,59301.0,66.0,13.0,250.0,0.0,0.0,0.0
2018.0,3.0,Tierra Del Fuego,1264.0,6.0,187.0,0.0,41569.0,24.0,13.0,0.0,0.0,0.0,0.0
2018.0,3.0,Tucumán,126.0,16.0,5993.0,199.0,81360.0,941.0,246.0,11941.0,0.0,0.0,0.0
2018.0,2.0,Buenos Aires,111742.0,1009.0,81354.0,50912.0,1408531.0,536868.0,148508.0,50034.0,228.0,0.0,0.0
2018.0,2.0,Capital Federal,0.0,73.0,9234.0,1598.0,286712.0,264821.0,103200.0,38737.0,300.0,0.0,0.0
2018.0,2.0,Catamarca,6516.0,34.0,2414.0,4.0,14620.0,36.0,6.0,0.0,0.0,0.0,0.0
2018.0,2.0,Chaco,1266.0,70.0,2968.0,34.0,34133.0,9284.0,3782.0,815.0,0.0,0.0,0.0
2018.0,2.0,Chubut,5041.0,67.0,4471.0,3341.0,82257.0,5.0,9.0,0.0,0.0,0.0,0.0
2018.0,2.0,Córdoba,10894.0,81.0,21779.0,5976.0,213654.0,78863.0,24025.0,10899.0,15.0,0.0,0.0
2018.0,2.0,Corrientes,0.0,11.0,7047.0,1786.0,36479.0,6780.0,3127.0,734.0,1.0,0.0,0.0
2018.0,2.0,Entre Ríos,546.0,18.0,8179.0,4525.0,89934.0,12012.0,4130.0,1787.0,3.0,0.0,0.0
2018.0,2.0,Formosa,8.0,1110.0,3568.0,866.0,21543.0,1313.0,1211.0,32.0,0.0,0.0,0.0
2018.0,2.0,Jujuy,38.0,345.0,3320.0,3.0,29316.0,44.0,6.0,0.0,1.0,0.0,0.0
2018.0,2.0,La Pampa,775.0,244.0,8797.0,6050.0,62033.0,969.0,117.0,26.0,36.0,0.0,0.0
2018.0,2.0,La Rioja,3.0,9.0,1384.0,3.0,40676.0,20.0,2.0,13.0,0.0,0.0,0.0
2018.0,2.0,Mendoza,33808.0,20.0,1658.0,2228.0,162368.0,27.0,56.0,6.0,0.0,0.0,0.0
2018.0,2.0,Misiones,0.0,48.0,6092.0,163.0,36774.0,11888.0,3088.0,778.0,0.0,0.0,0.0
2018.0,2.0,Neuquén,7285.0,1396.0,2408.0,276.0,55759.0,12451.0,6648.0,1894.0,0.0,0.0,0.0
2018.0,2.0,Río Negro,4081.0,409.0,5298.0,2142.0,72914.0,6690.0,2913.0,785.0,0.0,0.0,0.0
2018.0,2.0,Salta,0.0,116.0,3990.0,1849.0,59075.0,7253.0,83.0,85.0,0.0,0.0,0.0
2018.0,2.0,San Juan,5096.0,22.0,1378.0,0.0,57591.0,3.0,0.0,0.0,0.0,0.0,0.0
2018.0,2.0,San Luis,9298.0,57.0,101.0,0.0,11992.0,9.0,0.0,0.0,0.0,0.0,0.0
2018.0,2.0,Santa Cruz,4900.0,26.0,120.0,143.0,28457.0,1.0,3.0,0.0,0.0,0.0,0.0
2018.0,2.0,Santa Fe,22218.0,744.0,34267.0,9695.0,252908.0,50611.0,18142.0,8282.0,2.0,0.0,0.0
2018.0,2.0,Santiago Del Estero,17594.0,41.0,2717.0,955.0,40407.0,33.0,1.0,28.0,0.0,0.0,0.0
2018.0,2.0,Tierra Del Fuego,1309.0,6.0,188.0,0.0,40912.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,2.0,Tucumán,1412.0,16.0,6735.0,199.0,79700.0,1084.0,152.0,8632.0,0.0,0.0,0.0
2018.0,1.0,Buenos Aires,105818.0,1514.0,74766.0,44592.0,1401160.0,481226.0,146474.0,34511.0,2229.0,0.0,0.0
2018.0,1.0,Capital Federal,0.0,89.0,10039.0,889.0,291677.0,227970.0,100607.0,25149.0,1611.0,0.0,0.0
2018.0,1.0,Catamarca,6500.0,34.0,2896.0,0.0,14770.0,41.0,0.0,0.0,4.0,0.0,0.0
2018.0,1.0,Chaco,1035.0,70.0,3261.0,22.0,32494.0,8252.0,3417.0,373.0,74.0,0.0,0.0
2018.0,1.0,Chubut,5010.0,67.0,4314.0,1104.0,82057.0,5.0,9.0,0.0,0.0,0.0,0.0
2018.0,1.0,Córdoba,10049.0,281.0,23922.0,3313.0,219502.0,57148.0,22354.0,3775.0,3088.0,0.0,0.0
2018.0,1.0,Corrientes,0.0,11.0,5005.0,1335.0,35817.0,5890.0,2902.0,341.0,13.0,0.0,0.0
2018.0,1.0,Entre Ríos,0.0,18.0,8861.0,4872.0,85208.0,9818.0,3646.0,406.0,1019.0,0.0,0.0
2018.0,1.0,Formosa,0.0,1110.0,3803.0,773.0,9319.0,1091.0,994.0,34.0,18.0,0.0,0.0
2018.0,1.0,Jujuy,0.0,345.0,4807.0,0.0,27219.0,49.0,0.0,0.0,4.0,0.0,0.0
2018.0,1.0,La Pampa,3503.0,245.0,8119.0,4766.0,62338.0,624.0,85.0,3.0,0.0,0.0,0.0
2018.0,1.0,La Rioja,0.0,9.0,1485.0,0.0,40680.0,19.0,1.0,0.0,0.0,0.0,0.0
2018.0,1.0,Mendoza,33788.0,20.0,1662.0,2228.0,162371.0,29.0,56.0,6.0,0.0,0.0,0.0
2018.0,1.0,Misiones,0.0,48.0,4700.0,95.0,35725.0,10241.0,2843.0,357.0,19.0,0.0,0.0
2018.0,1.0,Neuquén,6105.0,1396.0,2367.0,211.0,59257.0,9718.0,6375.0,994.0,0.0,0.0,0.0
2018.0,1.0,Río Negro,3975.0,409.0,5333.0,2142.0,72752.0,4999.0,2676.0,426.0,0.0,0.0,0.0
2018.0,1.0,Salta,0.0,116.0,4459.0,1220.0,59114.0,5159.0,58.0,0.0,16.0,0.0,0.0
2018.0,1.0,San Juan,5068.0,22.0,1058.0,0.0,57078.0,3.0,0.0,0.0,0.0,0.0,0.0
2018.0,1.0,San Luis,9284.0,57.0,101.0,0.0,11920.0,9.0,0.0,0.0,0.0,0.0,0.0
2018.0,1.0,Santa Cruz,4267.0,26.0,120.0,143.0,28457.0,1.0,3.0,0.0,0.0,0.0,0.0
2018.0,1.0,Santa Fe,23181.0,1359.0,33639.0,7668.0,254340.0,39675.0,16905.0,3306.0,2504.0,0.0,0.0
2018.0,1.0,Santiago Del Estero,17589.0,41.0,2910.0,845.0,40453.0,35.0,0.0,0.0,0.0,0.0,0.0
2018.0,1.0,Tierra Del Fuego,107.0,6.0,307.0,0.0,33987.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.0,1.0,Tucumán,1305.0,16.0,7472.0,132.0,78679.0,1218.0,0.0,0.0,7082.0,0.0,0.0
2017.0,4.0,Buenos Aires,114182.0,3865.0,55046.0,29124.0,1522070.0,336919.0,124956.0,24790.0,222.0,0.0,0.0
2017.0,4.0,Capital Federal,0.0,314.0,31411.0,788.0,516230.0,179712.0,91223.0,19801.0,2599.0,0.0,0.0
2017.0,4.0,Catamarca,2151.0,34.0,3182.0,0.0,15315.0,43.0,0.0,0.0,2.0,0.0,0.0
2017.0,4.0,Chaco,1035.0,70.0,3432.0,22.0,37122.0,7334.0,2926.0,259.0,60.0,0.0,0.0
2017.0,4.0,Chubut,0.0,67.0,4313.0,1104.0,82572.0,5.0,9.0,0.0,0.0,0.0,0.0
2017.0,4.0,Córdoba,8429.0,291.0,25411.0,1340.0,279497.0,41045.0,19186.0,2579.0,2339.0,0.0,0.0
2017.0,4.0,Corrientes,0.0,11.0,5220.0,1337.0,39743.0,5067.0,2433.0,216.0,12.0,0.0,0.0
2017.0,4.0,Entre Ríos,0.0,1685.0,9078.0,3420.0,92046.0,7977.0,3114.0,320.0,660.0,0.0,0.0
2017.0,4.0,Formosa,0.0,1110.0,4061.0,122.0,13098.0,981.0,776.0,31.0,13.0,0.0,0.0
2017.0,4.0,Jujuy,0.0,345.0,5364.0,0.0,26566.0,44.0,0.0,0.0,3.0,0.0,0.0
2017.0,4.0,La Pampa,3503.0,310.0,8729.0,1213.0,64840.0,401.0,68.0,3.0,0.0,0.0,0.0
2017.0,4.0,La Rioja,0.0,9.0,1488.0,0.0,40777.0,24.0,1.0,0.0,0.0,0.0,0.0
2017.0,4.0,Mendoza,0.0,26.0,1656.0,2228.0,175418.0,48.0,56.0,6.0,0.0,0.0,0.0
2017.0,4.0,Misiones,0.0,1053.0,3900.0,18.0,41705.0,9110.0,2465.0,233.0,18.0,0.0,0.0
2017.0,4.0,Neuquén,6105.0,1396.0,2372.0,212.0,67824.0,7569.0,5579.0,680.0,0.0,0.0,0.0
2017.0,4.0,Río Negro,3719.0,409.0,5598.0,2161.0,78917.0,3482.0,2160.0,245.0,0.0,0.0,0.0
2017.0,4.0,Salta,0.0,636.0,4275.0,15.0,73269.0,3588.0,45.0,0.0,10.0,0.0,0.0
2017.0,4.0,San Juan,0.0,22.0,1062.0,0.0,57525.0,4.0,0.0,0.0,0.0,0.0,0.0
2017.0,4.0,San Luis,1902.0,59.0,101.0,0.0,12822.0,8.0,0.0,0.0,0.0,0.0,0.0
2017.0,4.0,Santa Cruz,0.0,68.0,78.0,143.0,28930.0,1.0,3.0,0.0,0.0,0.0,0.0
2017.0,4.0,Santa Fe,14119.0,3109.0,34132.0,3994.0,306004.0,30975.0,15221.0,2540.0,1602.0,0.0,0.0
2017.0,4.0,Santiago Del Estero,0.0,41.0,3091.0,13.0,43531.0,34.0,0.0,0.0,0.0,0.0,0.0
2017.0,4.0,Tierra Del Fuego,0.0,6.0,310.0,0.0,31334.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.0,4.0,Tucumán,0.0,105.0,8164.0,0.0,78750.0,1303.0,0.0,0.0,4367.0,0.0,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
